1630660917.197567,2.0,42.0
1630660917.198157,32.0,53.0
1630660917.1986837,15.0,58.0
1630660917.1991355,1.0,53.0
1630660917.1995566,8.0,22.0
1630660917.199999,31.0,24.0
1630660917.2004602,1.0,48.0
1630660917.2009451,33.0,23.0
1630660917.2013931,37.0,24.0
1630660917.201862,33.0,24.0
1630660917.2023077,18.0,12.0
1630660917.2027676,24.0,31.0
1630660917.2031965,46.0,7.0
1630660917.203637,7.0,58.0
1630660917.2041044,44.0,57.0
1630660918.7111,7.0,49.0
1630660918.8708496,8.0,10.0
1630660919.145262,44.0,38.0
1630660919.1657526,9.0,0.0
1630660919.2313452,42.0,2.0
1630660919.3173466,3.0,7.0
1630660919.5507762,40.0,52.0
1630660919.554966,19.0,9.0
1630660919.8088677,10.0,33.0
1630660919.9112632,28.0,56.0
1630660920.1447313,47.0,26.0
1630660920.3577225,17.0,50.0
1630660920.3906176,29.0,49.0
1630660920.6690888,21.0,7.0
1630660920.9435153,43.0,36.0
1630660921.127826,45.0,8.0
1630660921.2219832,44.0,37.0
1630660921.3203533,3.0,28.0
1630660921.5661268,18.0,50.0
1630660921.5907264,46.0,30.0
1630660921.693145,22.0,46.0
1630660921.9429586,24.0,41.0
1630660922.1968865,27.0,48.0
1630660922.4263012,33.0,58.0
1630660922.6065001,35.0,13.0
1630660922.7703564,14.0,23.0
1630660922.8072689,25.0,29.0
1630660922.8236537,44.0,9.0
1630660922.8317761,17.0,35.0
1630660922.9301007,4.0,51.0
1630660923.1307833,38.0,23.0
1630660923.1349585,32.0,12.0
1630660923.4011915,16.0,57.0
1630660923.438109,44.0,21.0
1630660923.7370143,21.0,8.0
1630660923.8722403,8.0,37.0
1630660924.171232,44.0,24.0
1630660924.3801198,31.0,5.0
1630660924.4579632,35.0,38.0
1630660924.597228,49.0,8.0
1630660924.8102555,10.0,37.0
1630660925.105138,8.0,55.0
1630660925.273094,13.0,10.0
1630660925.3796053,12.0,22.0
1630660925.6458235,32.0,52.0
1630660925.7154384,21.0,15.0
1630660925.8260722,21.0,41.0
1630660926.116869,31.0,38.0
1630660926.1742456,16.0,50.0
1630660926.3135562,29.0,35.0
1630660926.4200363,22.0,58.0
1630660926.6166196,19.0,54.0
1630660926.6411881,39.0,20.0
1630660926.8459747,26.0,3.0
1630660927.050824,13.0,50.0
1630660927.1900523,44.0,0.0
1630660927.2351553,16.0,34.0
1630660927.2597735,44.0,43.0
1630660927.3990374,44.0,10.0
1630660927.448165,9.0,43.0
1630660927.5956519,35.0,37.0
1630660927.8700106,39.0,47.0
1630660928.1567066,46.0,25.0
1630660928.3779626,20.0,44.0
1630660928.4475958,35.0,15.0
1630660928.6728384,34.0,22.0
1630660928.68514,29.0,12.0
1630660928.8285344,45.0,38.0
1630660929.1234357,42.0,15.0
1630660929.2176538,33.0,29.0
1630660929.311863,3.0,7.0
1630660929.4388497,10.0,2.0
1630660929.54948,8.0,37.0
1630660929.610946,25.0,55.0
1630660929.6805692,45.0,36.0
1630660929.946781,39.0,34.0
1630660930.17619,6.0,1.0
1630660930.3522553,10.0,14.0
1630660930.532536,5.0,9.0
1630660930.544788,15.0,13.0
1630660930.8110662,30.0,55.0
1630660931.0650418,6.0,3.0
1630660931.2698178,26.0,28.0
1630660931.5197122,31.0,24.0
1630660931.5566216,8.0,17.0
1630660931.6097963,49.0,3.0
1630660931.740886,31.0,34.0
1630660931.8597457,25.0,29.0
1630660932.039903,29.0,43.0
1630660932.19554,10.0,57.0
1630660932.2406254,17.0,45.0
1630660932.4413056,6.0,44.0
1630660932.7402995,48.0,24.0
1630660932.7894812,0.0,16.0
1630660933.0024765,4.0,57.0
1630660933.104974,31.0,28.0
1630660933.2728062,28.0,59.0
1630660933.2810798,29.0,33.0
1630660933.5636733,47.0,27.0
1630660933.739751,22.0,45.0
1630660934.01418,3.0,4.0
1630660934.1452653,16.0,0.0
1630660934.2886598,20.0,45.0
1630660934.3050761,48.0,15.0
1630660934.3381479,7.0,56.0
1630660934.616372,16.0,17.0
1630660934.8293507,28.0,54.0
1630660935.0505083,37.0,53.0
1630660935.23897,20.0,22.0
1630660935.3741229,47.0,51.0
1630660935.5625536,39.0,33.0
1630660935.7386801,4.0,18.0
1630660935.742862,4.0,20.0
1630660935.853474,47.0,20.0
1630660935.984505,5.0,6.0
1630660935.9926937,38.0,0.0
1630660936.2179542,35.0,57.0
1630660936.3326242,14.0,53.0
1630660936.5907125,4.0,58.0
1630660936.6481133,35.0,9.0
1630660936.7668133,13.0,42.0
1630660936.983914,43.0,19.0
1630660937.2501705,47.0,29.0
1630660937.4467525,3.0,33.0
1630660937.4509492,48.0,25.0
1630660937.6065533,9.0,6.0
1630660937.8399348,24.0,12.0
1630660938.1103692,3.0,57.0
1630660938.331524,0.0,51.0
1630660938.6101189,3.0,20.0
1630660938.8313015,33.0,38.0
1630660939.0361347,26.0,10.0
1630660939.0729513,30.0,19.0
1630660939.1017463,24.0,49.0
1630660939.2449887,49.0,11.0
1630660939.4579206,29.0,43.0
1630660939.5276535,40.0,43.0
1630660939.576796,21.0,9.0
1630660939.7939217,46.0,59.0
1630660939.8266826,21.0,56.0
1630660939.851208,44.0,38.0
1630660939.9455302,21.0,24.0
1630660940.2075987,48.0,51.0
1630660940.3468404,3.0,51.0
1630660940.5475235,5.0,0.0
1630660940.6663373,24.0,29.0
1630660940.8793528,20.0,5.0
1630660941.0923457,33.0,28.0
1630660941.108811,8.0,30.0
1630660941.1374102,45.0,37.0
1630660941.346286,40.0,6.0
1630660941.456952,43.0,33.0
1630660941.5224779,10.0,2.0
1630660941.7231483,2.0,47.0
1630660941.8665133,10.0,20.0
1630660942.165524,27.0,11.0
1630660942.2515469,14.0,5.0
1630660942.2965841,17.0,8.0
1630660942.5382607,15.0,34.0
1630660942.7840154,23.0,20.0
1630660942.9969976,39.0,34.0
1630660943.2018003,29.0,13.0
1630660943.2919526,16.0,56.0
1630660943.2961357,10.0,18.0
1630660943.5868545,20.0,36.0
1630660943.8654225,17.0,12.0
1630660944.0087214,48.0,21.0
1630660944.1193812,16.0,11.0
1630660944.389691,28.0,51.0
1630660944.5495045,45.0,0.0
1630660944.590465,8.0,33.0
1630660944.8197665,0.0,31.0
1630660945.081961,44.0,13.0
1630660945.2089787,27.0,35.0
1630660945.3400512,42.0,56.0
1630660945.548906,15.0,24.0
1630660945.647292,47.0,1.0
1630660945.7537282,24.0,48.0
1630660945.8888884,31.0,35.0
1630660945.8971896,16.0,5.0
1630660946.1715496,31.0,0.0
1630660946.4623687,19.0,5.0
1630660946.4911165,36.0,8.0
1630660946.6179993,34.0,47.0
1630660946.8678327,26.0,46.0
1630660947.142325,16.0,27.0
1630660947.1628313,34.0,51.0
1630660947.3717022,8.0,51.0
1630660947.4168496,18.0,58.0
1630660947.453648,25.0,47.0
1630660947.6420424,18.0,34.0
1630660947.8673341,18.0,28.0
1630660947.8960338,34.0,47.0
1630660948.1376297,4.0,40.0
1630660948.432655,35.0,3.0
1630660948.68252,15.0,31.0
1630660948.9363754,14.0,16.0
1630660948.9733374,25.0,25.0
1630660949.1821973,15.0,32.0
1630660949.2927854,47.0,17.0
1630660949.4934487,47.0,15.0
1630660949.5837123,29.0,9.0
1630660949.649193,29.0,21.0
1630660949.7761261,39.0,58.0
1630660950.005516,0.0,9.0
1630660950.177567,17.0,26.0
1630660950.2185497,43.0,38.0
1630660950.456043,21.0,59.0
1630660950.6526604,47.0,28.0
1630660950.910717,37.0,15.0
1630660951.045924,12.0,44.0
1630660951.234369,34.0,54.0
1630660951.5008514,19.0,35.0
1630660951.7463837,26.0,21.0
1630660951.775028,19.0,11.0
1630660951.7792118,48.0,58.0
1630660952.0126305,4.0,3.0
1630660952.1968985,15.0,11.0
1630660952.3035398,24.0,25.0
1630660952.5205853,4.0,6.0
1630660952.573838,3.0,32.0
1630660952.7089262,41.0,34.0
1630660952.7867732,17.0,40.0
1630660952.8728168,15.0,7.0
1630660953.0980473,29.0,57.0
1630660953.3111217,48.0,22.0
1630660953.339869,39.0,8.0
1630660953.544597,7.0,21.0
1630660953.7001588,16.0,21.0
1630660953.8558576,46.0,55.0
1630660953.98692,44.0,55.0
1630660954.1057758,12.0,13.0
1630660954.3350835,32.0,4.0
1630660954.42524,48.0,32.0
1630660954.6832771,20.0,23.0
1630660954.9208772,14.0,19.0
1630660955.0887866,35.0,1.0
1630660955.3304992,2.0,46.0
1630660955.5516212,0.0,10.0
1630660955.6745539,19.0,25.0
1630660955.920269,11.0,31.0
1630660956.2111225,16.0,19.0
1630660956.4815,39.0,50.0
1630660956.616697,41.0,17.0
1630660956.653549,28.0,57.0
1630660956.8624313,33.0,36.0
1630660956.9525378,41.0,14.0
1630660956.9610267,4.0,6.0
1630660957.0550368,40.0,22.0
1630660957.1164176,40.0,4.0
1630660957.3334649,41.0,7.0
1630660957.612024,34.0,17.0
1630660957.6816835,11.0,1.0
1630660957.7472162,2.0,52.0
1630660957.878348,4.0,19.0
1630660958.0257292,27.0,2.0
1630660958.1364024,19.0,30.0
1630660958.316545,41.0,56.0
1630660958.435325,49.0,32.0
1630660958.6934235,6.0,10.0
1630660958.7467353,48.0,34.0
1630660958.992393,18.0,30.0
1630660959.0948257,45.0,21.0
1630660959.3242064,1.0,45.0
1630660959.4840486,7.0,50.0
1630660959.713324,5.0,13.0
1630660959.7542698,19.0,56.0
1630660959.7584963,21.0,35.0
1630660959.971404,0.0,9.0
1630660960.233566,4.0,3.0
1630660960.2786548,39.0,30.0
1630660960.3155296,15.0,44.0
1630660960.5120482,13.0,18.0
1630660960.6635911,42.0,16.0
1630660960.8766437,20.0,40.0
1630660961.0281804,18.0,21.0
1630660961.175629,46.0,47.0
1630660961.3763413,34.0,28.0
1630660961.548402,48.0,35.0
1630660961.802367,21.0,49.0
1630660961.8965511,19.0,51.0
1630660961.917031,14.0,19.0
1630660962.1464446,10.0,40.0
1630660962.1587803,42.0,18.0
1630660962.2406745,44.0,48.0
1630660962.4332304,25.0,0.0
1630660962.6338882,46.0,27.0
1630660962.9042833,37.0,43.0
1630660962.9370377,2.0,41.0
1630660962.9615834,0.0,40.0
1630660963.0393946,7.0,3.0
1630660963.3384593,14.0,25.0
1630660963.3998778,9.0,10.0
1630660963.4531372,18.0,50.0
1630660963.707046,43.0,15.0
1630660963.8913968,34.0,15.0
1630660964.0142715,1.0,26.0
1630660964.2641332,9.0,43.0
1630660964.2805092,37.0,39.0
1630660964.5795164,0.0,37.0
1630660964.6655216,28.0,44.0
1630660964.7066264,15.0,20.0
1630660964.8745005,40.0,47.0
1630660965.140675,28.0,22.0
1630660965.304524,19.0,30.0
1630660965.5257576,28.0,33.0
1630660965.7878902,10.0,0.0
1630660966.066403,0.0,54.0
1630660966.2752862,6.0,11.0
1630660966.3613353,31.0,4.0
1630660966.4023314,26.0,24.0
1630660966.6521578,8.0,14.0
1630660966.8078442,19.0,28.0
1630660966.8776097,20.0,23.0
1630660966.9266741,24.0,23.0
1630660967.18054,8.0,41.0
1630660967.332131,38.0,3.0
1630660967.4918833,19.0,59.0
1630660967.5492146,11.0,7.0
1630660967.6025217,49.0,28.0
1630660967.844207,30.0,6.0
1630660968.1308296,24.0,56.0
1630660968.2414658,17.0,34.0
1630660968.4790194,34.0,51.0
1630660968.6265564,16.0,47.0
1630660968.638835,39.0,7.0
1630660968.7125351,31.0,35.0
1630660968.847723,24.0,15.0
1630660968.8805015,22.0,28.0
1630660969.1794744,20.0,27.0
1630660969.4744003,39.0,6.0
1630660969.7652526,11.0,52.0
1630660970.027432,12.0,1.0
1630660970.0807824,30.0,21.0
1630660970.2937186,28.0,30.0
1630660970.4943583,9.0,54.0
1630660970.7892234,44.0,10.0
1630660970.920424,9.0,57.0
1630660971.1005237,32.0,12.0
1630660971.3832443,31.0,33.0
1630660971.5061805,21.0,56.0
1630660971.5225785,41.0,40.0
1630660971.6207976,20.0,4.0
1630660971.919757,29.0,4.0
1630660972.1942341,20.0,16.0
1630660972.2926223,30.0,38.0
1630660972.5833359,2.0,48.0
